instrument,timeframe,t,side,zone_width_atr,rejected,mfe_atr,later_failure,strong_reject
NQ,1h,2970,support,0.5496648913274411,True,0.978910857483396,False,True
NQ,1h,2990,resistance,0.6621077603923431,False,0.6154433141726326,False,False
NQ,1h,3010,resistance,1.4121197440078006,True,2.3561918136459306,True,False
NQ,1h,3030,resistance,4.054860394903828,False,6.119940891899595,False,False
NQ,1h,3050,resistance,3.664201528118595,False,0.5026151915215514,False,False
NQ,1h,3070,resistance,2.019185289301627,False,1.023462205677434,False,False
NQ,1h,3150,resistance,0.7703757507949442,True,1.6510715326339556,True,False
NQ,1h,3170,resistance,1.0858857589389277,False,2.2362681974517917,False,False
NQ,1h,3170,support,1.0858857589389277,True,2.250747504989961,True,False
NQ,1h,3190,resistance,1.2278631607416928,False,4.253663230971267,False,False
NQ,1h,3210,support,1.3740580237077096,True,5.315501417066361,False,True
NQ,1h,3230,resistance,1.3150272025528036,False,0.4971610407502687,False,False
NQ,1h,3230,support,1.3150272025528036,True,6.519684343620717,False,True
NQ,1h,3250,resistance,1.238962399400319,False,1.1482512460447243,False,False
NQ,1h,3250,support,1.238962399400319,True,3.1320904637004223,True,False
NQ,1h,3270,resistance,0.820741471827323,True,0.5668941754396807,True,False
NQ,1h,3310,resistance,1.7823030227084709,True,2.142182896551834,True,False
NQ,1h,3330,resistance,1.0349905928392322,True,1.4820809578962513,True,False
NQ,1h,3350,resistance,1.3921194881848187,True,0.754845159625248,True,False
NQ,1h,3370,resistance,1.137188418752125,False,0.34466287027105486,False,False
NQ,1h,3390,resistance,1.1610116888304525,True,0.68839973374008,True,False
NQ,1h,3390,support,1.1610116888304525,True,1.0917765742549916,True,False
NQ,1h,3410,resistance,1.5676951181889318,True,1.8319689786004552,True,False
NQ,1h,3410,support,1.5676951181889318,True,1.7635812927918193,True,False
NQ,1h,3490,resistance,0.6516385070048089,True,1.874429208324405,True,False
NQ,1h,3510,resistance,0.6769756785893545,True,2.4590143227439736,False,True
NQ,1h,3530,resistance,0.7030004223551968,False,1.3086766482533172,False,False
NQ,1h,3550,support,0.6813772979757737,False,1.603574922811064,False,False
NQ,1h,3570,support,1.1619481812767554,False,3.3739797101221636,False,False
NQ,1h,3590,support,1.0755720662139272,False,1.8697885985617484,False,False
NQ,1h,3610,support,1.2783375887952324,True,2.315842865202599,True,False
NQ,1h,3630,support,0.9022813920701285,True,2.952469324178778,False,True
NQ,1h,3650,support,0.9940397216280268,True,1.8691915179628504,True,False
NQ,1h,3670,support,1.4083194149828737,True,2.8383816360756704,True,False
NQ,1h,3730,support,1.0582092583502904,True,2.2774755413093737,True,False
NQ,1h,3750,resistance,0.8947526749436776,False,0.26588306515830346,False,False
NQ,1h,3770,resistance,1.4402715121744039,True,0.9549080852836167,True,False
NQ,1h,3790,resistance,2.976291044690152,False,1.587468485908476,False,False
NQ,1h,3810,resistance,4.338775545035414,False,1.7121398907124263,False,False
NQ,1h,3830,resistance,0.9045967459291392,False,0.19398919757066427,False,False
NQ,1h,3850,resistance,1.919916401104067,True,1.7008974415969056,False,True
NQ,1h,4010,resistance,0.8614914719108179,True,2.1962216227870686,False,True
NQ,1h,4030,resistance,0.7799487603277965,True,0.6813963078299896,True,False
NQ,1h,4050,resistance,1.0075203592946433,True,0.7451198367454462,False,True
NQ,1h,4070,resistance,0.9332114743612742,False,4.241843715116989,False,False
NQ,1h,4090,resistance,1.0571928658471292,True,4.456287054459971,True,False
NQ,1h,4110,support,0.6424393302811575,True,3.702948666602672,True,False
NQ,1h,4130,resistance,0.5461276240919453,False,3.872645978724904,False,False
NQ,1h,4150,resistance,0.43448794207267755,True,0.6625065913901554,False,True
NQ,1h,4170,resistance,0.5421355646384913,False,0.272364620374439,False,False
NQ,1h,4190,resistance,1.9420150260127995,False,3.874110107194129,False,False
NQ,1h,4190,support,1.9420150260127995,True,5.6626761606487355,True,False
NQ,1h,4210,resistance,1.380363231075509,False,5.293973652243509,False,False
NQ,1h,4210,support,1.380363231075509,False,6.370749768405459,False,False
NQ,1h,4230,resistance,0.5414727775388779,False,0.9290090517710604,False,False
NQ,1h,4250,support,0.7333728183247126,True,3.100442608664974,True,False
NQ,1h,4270,support,0.49833437986154255,False,0.39376071268683865,False,False
NQ,1h,4310,support,1.898836074565777,False,3.227189922439633,False,False
NQ,1h,4390,support,1.2985814872441208,False,0.8180010947723997,False,False
NQ,1h,4450,resistance,2.1402995924448174,False,2.914462906211265,False,False
NQ,1h,4470,resistance,1.43591009243417,False,2.345526836411042,False,False
NQ,1h,4490,support,1.2555723661441007,False,1.7445495331495695,False,False
NQ,1h,4510,resistance,0.7764392329190375,True,1.0762050628646826,True,False
NQ,1h,4550,resistance,1.1332065368256765,False,0.94841924314272,False,False
NQ,1h,4570,support,2.0395792072149805,True,6.519236133641686,True,False
NQ,1h,4590,support,0.9660913894567167,True,0.9561512425277404,True,False
NQ,1h,4610,resistance,0.6843402307221857,True,0.8229926998804254,True,False
NQ,1h,4650,support,1.1738219964024201,True,2.0103278079684475,True,False
NQ,1h,4670,resistance,2.11258284009545,True,6.400769213829641,False,True
NQ,1h,4670,support,2.11258284009545,False,3.6514109417020513,False,False
NQ,1h,4690,resistance,1.6844167181710332,False,6.5599902781883,False,False
NQ,1h,4690,support,1.6844167181710332,True,3.102080071267649,True,False
NQ,1h,4710,resistance,1.1027725029499587,False,1.4021228300613395,False,False
NQ,1h,4710,support,1.1027725029499587,False,0.3010395364363772,False,False
NQ,1h,4730,support,0.9458730201218759,False,0.9235686223464602,False,False
NQ,1h,4790,support,2.46510625671934,True,7.496873906618614,True,False
NQ,1h,4810,support,2.284043466053079,True,2.786310641215019,True,False
NQ,1h,4830,support,1.684116353857886,False,1.4247093513542242,False,False
NQ,1h,4850,support,0.9380827727183596,True,2.712810398754505,False,True
NQ,1h,4970,resistance,2.1414250144247755,True,3.0592892099956295,True,False
NQ,1h,5090,resistance,1.206324512975258,False,1.110028073734418,False,False
NQ,1h,5110,resistance,0.753499706531531,True,1.19633296309398,True,False
NQ,1h,5190,resistance,1.4675819394588034,True,4.5087676221169755,False,True
NQ,1h,5190,support,1.4675819394588034,True,1.7962126913255674,True,False
NQ,1h,5210,resistance,1.266061234399382,True,3.6600931559348955,False,True
NQ,1h,5270,resistance,0.7671350844108159,False,1.5489854878974607,False,False
NQ,1h,5270,support,0.7671350844108159,True,3.10276498112874,False,True
NQ,1h,5290,resistance,1.2853187211361456,False,1.3537778056855267,False,False
NQ,1h,5290,support,1.2853187211361456,True,1.0339031201750284,True,False
NQ,1h,5310,resistance,1.104034048967889,False,3.030785353682038,False,False
NQ,1h,5350,resistance,0.529500226095447,True,2.161310271482629,False,True
NQ,1h,5390,resistance,0.8301015179712258,False,2.41575889525836,False,False
NQ,1h,5410,resistance,1.0770207525970157,False,3.9848270526757306,False,False
NQ,1h,5430,resistance,0.8792461947386984,True,1.9755429667101025,False,True
NQ,1h,5450,resistance,0.564073556665116,False,1.2105308204852583,False,False
NQ,1h,5470,support,0.5103798410749375,True,1.9787729628840967,False,True
NQ,1h,5490,resistance,0.6187591501194619,True,0.7158345952898597,True,False
NQ,1h,5510,resistance,1.539813540865402,True,1.1627110310550455,True,False
NQ,1h,5530,resistance,2.018666078441495,True,6.028968875024569,True,False
NQ,1h,5550,resistance,1.6045281049698947,True,2.498724879888438,True,False
NQ,1h,5570,resistance,1.3846989920445816,True,1.5586034757914211,True,False
NQ,1h,5570,support,1.3846989920445816,True,0.46933875949640375,True,False
NQ,1h,5650,resistance,0.7874768109382125,True,0.9925812172771759,False,True
NQ,1h,5670,resistance,1.398381799151212,True,1.8472923949594955,True,False
NQ,1h,5690,resistance,2.0227191175058525,True,6.872145326544791,False,True
NQ,1h,5710,resistance,1.0393181688764261,False,1.3923487532281609,False,False
NQ,1h,5710,support,1.0393181688764261,True,3.0348697715201514,True,False
NQ,1h,5730,resistance,0.6171067072985544,True,2.5732732403737812,True,False
NQ,1h,5730,support,0.6171067072985544,False,1.2548426412367,False,False
NQ,1h,5750,resistance,0.4299668082485127,True,1.6038695995887962,True,False
NQ,1h,5770,support,0.4734299853802259,False,1.7701925948730777,False,False
NQ,1h,5790,resistance,1.1476949796701161,True,9.312219609900877,False,True
NQ,1h,5790,support,1.1476949796701161,True,0.7010010421408768,True,False
NQ,1h,5810,resistance,1.4248409139830662,True,1.3207478239076975,True,False
NQ,1h,5810,support,1.4248409139830662,True,3.6822568617875278,True,False
NQ,1h,5830,support,0.8193620978956441,False,3.8854563737214556,False,False
NQ,1h,5850,support,0.5823201713915902,True,1.434539877369503,True,False
NQ,1h,5870,resistance,0.5460238416649166,False,0.5754457171187781,False,False
NQ,1h,5870,support,0.5460238416649166,True,1.7027629326902263,True,False
NQ,1h,5890,support,0.6023822739036201,False,1.008978428248871,False,False
NQ,1h,5970,resistance,2.5547659138736045,True,2.375074573171409,False,True
NQ,1h,5990,support,3.456908971558345,True,0.6363200496783916,True,False
NQ,1h,6110,resistance,0.7785173854064446,True,9.456824624448522,False,True
NQ,1h,6130,resistance,0.6628308191121286,True,5.877245665296304,False,True
NQ,1h,6150,resistance,0.6454755017270095,True,2.5964382646364133,False,True
NQ,1h,6170,resistance,1.1181153266763406,True,4.393130640287935,False,True
NQ,1h,6170,support,1.1181153266763406,True,1.587113831240063,True,False
NQ,1h,6190,support,2.0050856779771538,False,2.8575263873051933,False,False
NQ,1h,6250,support,1.3267220363207197,True,3.424200105811266,False,True
NQ,1h,6270,support,1.121937949336418,False,2.0568186548595304,False,False
NQ,1h,6290,resistance,1.6660384441205967,True,5.36260692200199,True,False
NQ,1h,6310,resistance,2.160425140327876,False,8.828020604858576,False,False
NQ,1h,6330,resistance,0.8028577675466843,True,2.642113648560247,True,False
NQ,1h,6350,resistance,0.7530769819459447,False,3.4164366786311557,False,False
NQ,1h,6350,support,0.7530769819459447,False,1.8203879132574279,False,False
NQ,1h,6370,resistance,0.4681315913785687,True,1.121088803238359,True,False
NQ,1h,6470,resistance,2.096679635565934,True,5.601649157986179,True,False
NQ,1h,6470,support,2.096679635565934,True,4.912751996567097,True,False
NQ,1h,6490,support,1.0766255917652652,True,1.8599352095539032,False,True
NQ,1h,6550,resistance,1.2575051222415905,False,1.9975605547137092,False,False
NQ,1h,6590,resistance,1.293737984484796,False,1.0070611847404074,False,False
NQ,1h,6610,support,1.0085595104398384,True,2.1615083731369142,True,False
NQ,1h,6630,support,0.8266226591053293,True,3.9002438095608682,False,True
NQ,1h,6670,resistance,1.061859373429255,True,1.0764608994790368,True,False
NQ,1h,6670,support,1.061859373429255,True,4.150536088629117,False,True
NQ,1h,6690,resistance,2.3856923189006114,False,4.520838700131544,False,False
NQ,1h,6690,support,2.3856923189006114,True,6.383372137287585,True,False
NQ,1h,6710,resistance,1.3173003118059219,False,0.969818243120224,False,False
NQ,1h,6710,support,1.3173003118059219,True,3.5693998769048756,False,True
NQ,1h,6730,resistance,1.3203213906981055,True,6.141108083983134,False,True
NQ,1h,6770,resistance,1.1851028978262286,True,1.878883096871955,True,False
NQ,1h,6790,resistance,1.1202479817783837,False,1.5790315474468977,False,False
NQ,1h,6810,resistance,3.0520135796387455,False,6.110387957848175,False,False
NQ,1h,6830,resistance,1.1709530990239474,False,0.5744431352676813,False,False
NQ,1h,6850,resistance,1.810064189711088,False,0.4619736043597597,False,False
NQ,1h,6950,resistance,1.998905516760658,False,1.2341778071262297,False,False
NQ,1h,6970,resistance,1.573477844485872,True,1.6410814953830823,True,False
NQ,1h,7090,resistance,0.8701561383972097,True,3.404237016897523,True,False
NQ,1h,7110,resistance,0.5994199929393625,False,2.713689454439384,False,False
NQ,1h,7130,support,0.3502012375300406,False,0.26969535995743954,False,False
NQ,1h,7150,support,0.5265139575120718,False,0.3802351821603733,False,False
NQ,1h,7170,resistance,0.6269718730670726,True,1.1073589108277186,True,False
NQ,1h,7170,support,0.6269718730670726,True,1.6111792272995948,False,True
NQ,1h,7190,resistance,1.4373420131055585,True,6.375410750185484,False,True
NQ,1h,7190,support,1.4373420131055585,True,4.112436313425126,True,False
NQ,1h,7210,resistance,1.3477117298307624,True,18.908188374858216,False,True
NQ,1h,7210,support,1.3477117298307624,False,2.591038506487699,False,False
NQ,1h,7230,resistance,0.5387147788901917,True,1.0343404031811834,True,False
NQ,1h,7230,support,0.5387147788901917,True,2.4192008741317212,True,False
NQ,1h,7250,support,0.683445597933874,False,0.8218002162796508,False,False
NQ,1h,7270,resistance,0.5142242719052685,True,0.6412668015028858,True,False
NQ,1h,7290,support,1.5104922583695224,True,1.8895803669511226,False,True
NQ,1h,7310,support,3.3166047596172628,True,5.879256069952385,False,True
NQ,1h,7330,support,2.503932036509468,True,4.917393033740465,False,True
NQ,1h,7390,support,1.1509898138462455,True,10.990587621315267,False,True
NQ,1h,7410,resistance,1.5187805575026596,False,1.430662689970382,False,False
NQ,1h,7410,support,1.5187805575026596,True,12.72136325011803,False,True
NQ,1h,7430,resistance,2.117701706283687,False,1.3121292895551304,False,False
NQ,1h,7450,resistance,3.296571794982739,True,4.809445132422047,False,True
NQ,1h,7550,resistance,2.2825958534362853,True,4.4071794701776446,True,False
NQ,1h,7610,support,1.7823300602852636,False,0.2883528902285726,False,False
NQ,1h,7630,support,1.305303621194602,False,1.9335592586365886,False,False
NQ,1h,7670,support,2.4302303347116685,False,5.341233336508157,False,False
NQ,1h,7690,resistance,2.8340277954644657,False,3.4876408801562158,False,False
NQ,1h,7730,support,2.853679344120984,True,3.783240471588438,False,True
NQ,1h,7750,resistance,1.229498399724588,True,1.1351410084204778,True,False
NQ,1h,7790,support,0.8577622923160865,True,2.52799122638238,False,True
NQ,1h,7810,resistance,1.88413190077578,False,3.217997380274028,False,False
NQ,1h,7830,resistance,2.5983065813037207,True,9.498630541680754,False,True
NQ,1h,7870,resistance,1.227278614223818,True,1.3952418692372162,True,False
NQ,1h,7930,resistance,0.6051036458682448,True,1.4144851801443767,True,False
NQ,1h,7950,resistance,1.4398787288439092,True,1.1589292203185644,True,False
NQ,1h,7970,support,1.657400565381805,True,3.3649296083418117,True,False
NQ,1h,7990,resistance,1.483606643805183,True,6.175308892055266,True,False
NQ,1h,7990,support,1.483606643805183,False,2.927082282136657,False,False
NQ,1h,8010,resistance,1.0150456646026846,True,1.30680005945752,True,False
NQ,1h,8010,support,1.0150456646026846,False,2.5481822137030097,False,False
NQ,1h,8030,resistance,0.9195252768803105,False,1.0504047321277117,False,False
NQ,1h,8030,support,0.9195252768803105,True,2.523064565108833,False,True
NQ,1h,8050,resistance,1.8289340620078096,True,4.782001883933078,False,True
NQ,1h,8150,resistance,0.9104140429709675,True,1.3174062049272792,True,False
NQ,1h,8170,resistance,2.128386581692979,False,0.7080634439089646,False,False
NQ,1h,8190,support,2.7888792227329926,False,4.021737892529431,False,False
NQ,1h,8210,support,2.6905591141282437,False,6.094379742796402,False,False
NQ,1h,8230,support,1.1319470435894499,True,1.7823512030606325,True,False
NQ,1h,8250,resistance,0.6632719708492648,False,2.2326379179021014,False,False
NQ,1h,8250,support,0.6632719708492648,True,2.907123081160329,True,False
NQ,1h,8290,support,1.5229599020658136,False,0.7098528070574617,False,False
NQ,1h,8310,support,3.6860576318754164,True,2.798254315057731,True,False
NQ,1h,8330,resistance,2.2757287352569895,True,5.657986266992978,True,False
NQ,1h,8330,support,2.2757287352569895,False,5.064023459999549,False,False
NQ,1h,8370,resistance,1.0662680539761722,False,0.808246633733422,False,False
NQ,1h,8390,resistance,0.8330822782829803,True,0.3294927640591478,True,False
NQ,1h,8390,support,0.8330822782829803,True,0.8819678926022109,True,False
NQ,1h,8410,resistance,1.4511662454517238,True,1.2952462460841097,False,True
NQ,1h,8430,resistance,2.2551698489227965,False,1.6225524424815612,False,False
NQ,1h,8490,resistance,0.8933744189425967,True,0.9936525537750499,True,False
NQ,1h,8550,resistance,1.8577710450397733,True,4.186375944783756,False,True
NQ,1h,8570,resistance,0.8393168851472362,True,1.5627239907046344,True,False
NQ,1h,8590,resistance,1.3550934852463195,False,0.7036073026632279,False,False
NQ,1h,8610,support,1.5677040066185477,True,3.865458262032928,True,False
NQ,1h,8630,support,1.0892769332422176,False,1.5062550090826858,False,False
NQ,1h,8650,resistance,0.6583362011197128,True,2.691824673733252,True,False
NQ,1h,8670,support,0.6654861981380333,False,1.1975359761836424,False,False
NQ,1h,8690,resistance,0.7483302540141253,False,1.768303397160702,False,False
NQ,1h,8710,resistance,1.7951083122489013,False,3.120139006964968,False,False
NQ,1h,8750,support,0.382421536422,True,1.3597803159057271,True,False
NQ,1h,8770,support,0.37637112304896314,True,0.5879041940888537,True,False
NQ,1h,8810,support,1.445798956878928,True,5.264274370248651,False,True
NQ,1h,8850,support,1.8438525603817415,True,3.992690380454009,False,True
NQ,1h,8870,resistance,1.1202392763386793,True,4.20294847924017,False,True
NQ,1h,8870,support,1.1202392763386793,True,1.426237119166103,True,False
NQ,1h,8890,support,0.9188432866194695,False,-1.0454213197957094,False,False
NQ,1h,8910,support,1.1494032208185152,True,3.990789994239527,True,False
NQ,1h,8930,resistance,1.7814015315666076,False,0.710730697903435,False,False
NQ,1h,8950,resistance,2.929208552872352,True,8.607920953954714,True,False
NQ,1h,8950,support,2.929208552872352,False,3.849804709183798,False,False
NQ,1h,8970,resistance,1.1111519468358464,False,0.8404660070609895,False,False
NQ,1h,8990,support,1.068552764303496,True,3.0190921239588593,False,True
NQ,1h,9010,resistance,1.6389181484675548,False,0.5554979427821259,False,False
NQ,1h,9150,resistance,0.9385211367148694,False,0.33430401956366435,False,False
NQ,1h,9210,support,2.959269280600533,False,0.1823019130047638,False,False
NQ,1h,9230,support,2.1332148338247463,False,2.1141204424857456,False,False
NQ,1h,9250,support,1.1833859535292357,True,8.179850735199603,False,True
NQ,1h,9270,support,0.9038702098387426,False,2.888194916778955,False,False
NQ,1h,9290,support,0.4884332142493891,True,0.7454757960902302,True,False
NQ,1h,9310,resistance,0.5063559915712978,False,2.2746032817280897,False,False
NQ,1h,9330,support,1.2025264926208794,True,0.9970184900594177,True,False
NQ,1h,9410,resistance,2.1120950669389913,True,1.566230290622002,True,False
NQ,1h,9410,support,2.1120950669389913,True,4.827114776316989,False,True
NQ,1h,9430,resistance,3.836695674955014,True,1.6848178089154493,True,False
NQ,1h,9450,resistance,4.178541118218924,True,0.9472499428616088,True,False
NQ,1h,9470,resistance,3.5528997268891818,True,2.6707681923503945,False,True
NQ,1h,9610,resistance,1.10649738837101,True,4.698550245905744,False,True
NQ,1h,9610,support,1.10649738837101,True,0.939862036082288,True,False
NQ,1h,9630,support,0.9752350253185403,True,4.743292414616222,False,True
NQ,1h,9690,support,2.318941031497913,True,9.592581836639987,False,True
NQ,1h,9710,support,2.3864502408163966,True,2.1945839749952443,True,False
NQ,1h,9730,resistance,1.4426600563918837,True,5.055869546443043,False,True
NQ,1h,9730,support,1.4426600563918837,True,2.520664749299753,True,False
NQ,1h,9750,resistance,0.6847040804524607,True,0.7855902281930186,True,False
NQ,1h,9770,resistance,0.5118683430039161,False,0.32497559589849656,False,False
NQ,1h,9810,resistance,1.2593775822941142,True,17.43670855459855,False,True
NQ,1h,9810,support,1.2593775822941142,False,1.5223687273952653,False,False
NQ,1h,9830,resistance,1.728307529721486,True,7.332917070136328,True,False
NQ,1h,9830,support,1.728307529721486,True,2.0066580652189603,True,False
NQ,1h,9850,support,1.0362370542769859,False,1.1479256515084022,False,False
NQ,1h,9870,support,1.1579589361362106,True,1.4089665216263079,True,False
NQ,1h,9890,resistance,0.7289150246743406,False,3.734419402080092,False,False
NQ,1h,9890,support,0.7289150246743406,False,0.9842811179977216,False,False
NQ,1h,9910,resistance,0.8041997678494331,False,0.6151174322565086,False,False
NQ,1h,9930,support,1.473220588990831,True,3.4929809800737743,True,False
NQ,1h,9950,support,1.6321981421333283,False,1.5814818635511083,False,False
NQ,1h,9970,resistance,1.4163122639278707,True,4.168867773927379,True,False
NQ,1h,9970,support,1.4163122639278707,True,1.748379069439744,True,False
